Date,Open,High,Low,Close,Adj Close,Volume
2006-07-21,751.779297,768.578796,751.779297,751.779297,515.967224,17580841
2006-07-24,781.178467,781.178467,747.579407,781.178467,536.144775,43590487
2006-07-25,797.978027,797.978027,785.378357,797.978027,547.674866,53397304
2006-07-26,797.978027,797.978027,797.978027,797.978027,547.674866,0
2006-07-27,797.978027,797.978027,797.978027,797.978027,547.674866,0
2006-07-28,856.776367,856.776367,814.777527,856.776367,588.029724,26024526
2006-07-31,873.575928,881.975708,865.176147,873.575928,599.559753,39795739
2006-08-01,873.575928,890.375488,865.176147,873.575928,599.559753,23572078
2006-08-02,873.575928,881.975708,856.776367,873.575928,599.559753,19923168
2006-08-03,856.776367,890.375488,856.776367,856.776367,588.029724,17554055
2006-08-04,848.376648,865.176147,848.376648,848.376648,582.264771,10780058
2006-08-07,865.176147,873.575928,848.376648,865.176147,593.794861,21955962
2006-08-08,873.575928,873.575928,865.176147,873.575928,599.559753,7143054
2006-08-09,865.176147,873.575928,865.176147,865.176147,593.794861,5098354
2006-08-10,856.776367,907.174988,848.376648,856.776367,588.029724,30724061
2006-08-11,873.575928,881.975708,865.176147,873.575928,599.559753,9524072
2006-08-14,898.775208,898.775208,873.575928,898.775208,616.854736,10946730
2006-08-15,907.174988,932.374329,898.775208,907.174988,622.619629,39804668
2006-08-16,898.775208,923.974548,898.775208,898.775208,616.854736,7821644
2006-08-17,898.775208,898.775208,898.775208,898.775208,616.854736,0
2006-08-18,898.775208,898.775208,898.775208,898.775208,616.854736,0
2006-08-21,898.775208,898.775208,898.775208,898.775208,616.854736,0
2006-08-22,991.172668,999.572449,923.974548,991.172668,680.269714,69460247
2006-08-23,974.373169,991.172668,957.573608,974.373169,668.739746,15696861
2006-08-24,932.374329,974.373169,923.974548,932.374329,639.914734,33069363
2006-08-25,940.774048,940.774048,915.574768,940.774048,645.679749,17012373
2006-08-28,923.974548,940.774048,923.974548,923.974548,634.149780,6616253
2006-08-29,949.173828,949.173828,932.374329,949.173828,651.444702,6404938
2006-08-30,940.774048,957.573608,932.374329,940.774048,645.679749,13485490
2006-08-31,907.174988,940.774048,898.775208,907.174988,622.619629,22235731
2006-09-01,907.174988,923.974548,898.775208,907.174988,622.619629,38923691
2006-09-04,923.974548,932.374329,915.574768,923.974548,634.149780,27497781
2006-09-05,923.974548,932.374329,915.574768,923.974548,634.149780,16259376
2006-09-06,957.573608,957.573608,915.574768,957.573608,657.209717,36203378
2006-09-07,965.973389,965.973389,932.374329,965.973389,662.974731,45694711
2006-09-08,957.573608,957.573608,949.173828,957.573608,657.209717,25450106
2006-09-11,907.174988,949.173828,890.375488,907.174988,622.619629,41780913
2006-09-12,873.575928,890.375488,856.776367,873.575928,599.559753,49173974
2006-09-13,873.575928,890.375488,865.176147,873.575928,599.559753,52894314
2006-09-14,898.775208,898.775208,881.975708,898.775208,616.854736,16321878
2006-09-15,898.775208,898.775208,881.975708,898.775208,616.854736,20354727
2006-09-18,898.775208,898.775208,898.775208,898.775208,616.854736,0
2006-09-19,873.575928,881.975708,865.176147,873.575928,599.559753,32405654
2006-09-20,907.174988,907.174988,856.776367,907.174988,622.619629,65102984
2006-09-21,907.174988,923.974548,898.775208,907.174988,622.619629,31994929
2006-09-22,915.574768,932.374329,907.174988,915.574768,628.384766,38248077
2006-09-25,907.174988,915.574768,898.775208,907.174988,622.619629,6702565
2006-09-26,907.174988,915.574768,898.775208,907.174988,622.619629,6681731
2006-09-27,915.574768,923.974548,907.174988,915.574768,628.384766,12905117
2006-09-28,923.974548,932.374329,907.174988,923.974548,634.149780,17432028
2006-09-29,923.974548,923.974548,915.574768,923.974548,634.149780,20435086
2006-10-02,915.574768,923.974548,907.174988,915.574768,628.384766,6553752
2006-10-03,940.774048,940.774048,915.574768,940.774048,645.679749,43394053
2006-10-04,923.974548,940.774048,907.174988,923.974548,634.149780,23780417
2006-10-05,923.974548,923.974548,915.574768,923.974548,634.149780,7696640
2006-10-06,923.974548,932.374329,915.574768,923.974548,634.149780,20780334
2006-10-09,923.974548,923.974548,915.574768,923.974548,634.149780,18036211
2006-10-10,957.573608,957.573608,923.974548,957.573608,657.209717,44132168
2006-10-11,957.573608,965.973389,932.374329,957.573608,657.209717,31843139
2006-10-12,949.173828,957.573608,940.774048,949.173828,651.444702,17762394
2006-10-13,965.973389,974.373169,949.173828,965.973389,662.974731,36140876
2006-10-16,999.572449,1007.972229,974.373169,999.572449,686.034729,96208008
2006-10-17,1033.171509,1041.571289,1007.972229,1033.171509,709.094604,68079257
2006-10-18,1007.972229,1033.171509,1007.972229,1007.972229,691.799744,13539063
2006-10-19,1024.771729,1024.771729,1007.972229,1024.771729,703.329651,11003279
2006-10-20,1033.171509,1041.571289,1024.771729,1033.171509,709.094604,9318709
2006-10-23,1033.171509,1033.171509,1033.171509,1033.171509,709.094604,0
2006-10-24,1033.171509,1033.171509,1033.171509,1033.171509,709.094604,0
2006-10-25,1033.171509,1033.171509,1033.171509,1033.171509,709.094604,0
2006-10-26,1033.171509,1033.171509,1033.171509,1033.171509,709.094604,0
2006-10-27,1033.171509,1033.171509,1033.171509,1033.171509,709.094604,0
2006-10-30,1175.967529,1184.367310,1033.171509,1175.967529,807.099670,80496266
2006-10-31,1167.567871,1209.566650,1125.568970,1167.567871,801.334656,43647036
2006-11-01,1125.568970,1175.967529,1117.169189,1125.568970,772.509705,23845895
2006-11-02,1150.768311,1201.166870,1125.568970,1150.768311,789.804749,80350428
2006-11-03,1175.967529,1175.967529,1159.168091,1175.967529,807.099670,18958855
2006-11-06,1184.367310,1201.166870,1175.967529,1184.367310,812.864624,16646292
2006-11-07,1184.367310,1192.767090,1159.168091,1184.367310,812.864624,17646319
2006-11-08,1209.566650,1226.366211,1175.967529,1209.566650,830.159668,29244853
2006-11-09,1209.566650,1217.966431,1192.767090,1209.566650,830.159668,9771102
2006-11-10,1209.566650,1217.966431,1201.166870,1209.566650,830.159668,5607297
2006-11-13,1184.367310,1209.566650,1184.367310,1184.367310,812.864624,6294816
2006-11-14,1209.566650,1209.566650,1192.767090,1209.566650,830.159668,8476424
2006-11-15,1243.165771,1259.965332,1217.966431,1243.165771,853.219666,22202992
2006-11-16,1243.165771,1268.364990,1234.765991,1243.165771,853.219666,6419819
2006-11-17,1243.165771,1251.565552,1217.966431,1243.165771,853.219666,14759335
2006-11-20,1243.165771,1251.565552,1234.765991,1243.165771,853.219666,4720368
2006-11-21,1268.364990,1268.364990,1259.965332,1268.364990,870.514648,3946537
2006-11-22,1259.965332,1259.965332,1243.165771,1259.965332,864.749695,17304048
2006-11-23,1251.565552,1268.364990,1251.565552,1251.565552,858.984680,7723427
2006-11-24,1293.564331,1335.563232,1259.965332,1293.564331,887.809631,27036459
2006-11-27,1293.564331,1293.564331,1293.564331,1293.564331,887.809631,0
2006-11-28,1293.564331,1293.564331,1293.564331,1293.564331,887.809631,0
2006-11-29,1259.965332,1293.564331,1251.565552,1259.965332,864.749695,21426185
2006-11-30,1268.364990,1285.164551,1259.965332,1268.364990,870.514648,17557031
2006-12-01,1268.364990,1285.164551,1268.364990,1268.364990,870.514648,14887315
2006-12-04,1268.364990,1301.964111,1268.364990,1268.364990,870.514648,15646264
2006-12-05,1327.163452,1327.163452,1276.764771,1327.163452,910.869629,32569349
2006-12-06,1360.762451,1369.162231,1335.563232,1360.762451,933.929688,29033538
2006-12-07,1419.560913,1419.560913,1343.963013,1419.560913,974.284607,23527434
2006-12-08,1369.162231,1419.560913,1360.762451,1369.162231,939.694641,9765150
2006-12-11,1394.361572,1402.761353,1377.562012,1394.361572,956.989563,8723454
2006-12-12,1377.562012,1411.161133,1377.562012,1377.562012,945.459595,7979386
2006-12-13,1377.562012,1385.961792,1369.162231,1377.562012,945.459595,11041970
2006-12-14,1352.362671,1377.562012,1352.362671,1352.362671,928.164734,10324689
2006-12-15,1352.362671,1352.362671,1352.362671,1352.362671,928.164734,0
2006-12-18,1360.762451,1385.961792,1360.762451,1360.762451,933.929688,9157990
2006-12-19,1343.963013,1377.562012,1327.163452,1343.963013,922.399597,33512828
2006-12-20,1360.762451,1377.562012,1352.362671,1360.762451,933.929688,8762146
2006-12-21,1385.961792,1394.361572,1352.362671,1385.961792,951.224731,9646099
2006-12-22,1360.762451,1377.562012,1343.963013,1360.762451,933.929688,14381348
2006-12-26,1343.963013,1377.562012,1335.563232,1343.963013,922.399597,12235456
2006-12-27,1343.963013,1343.963013,1343.963013,1343.963013,922.399597,0
2006-12-28,1360.762451,1360.762451,1352.362671,1360.762451,933.929688,13937884
2006-12-29,1343.963013,1360.762451,1343.963013,1343.963013,922.399597,15711742
2007-01-02,1360.762451,1360.762451,1343.963013,1360.762451,933.929688,28780555
2007-01-03,1360.762451,1369.162231,1352.362671,1360.762451,933.929688,30962162
2007-01-04,1310.363892,1369.162231,1301.964111,1310.363892,899.339478,45239342
2007-01-05,1327.163452,1335.563232,1318.763672,1327.163452,910.869629,13797999
2007-01-08,1318.763672,1327.163452,1301.964111,1318.763672,905.104553,6205528
2007-01-09,1276.764771,1318.763672,1259.965332,1276.764771,876.279541,11003279
2007-01-10,1175.967529,1335.563232,1318.763672,1175.967529,807.099670,33899743
2007-01-11,1175.967529,1217.966431,1167.567871,1175.967529,807.099670,11449720
2007-01-12,1175.967529,1217.966431,1108.769409,1175.967529,807.099670,27509686
2007-01-15,1217.966431,1226.366211,1175.967529,1217.966431,835.924683,23563149
2007-01-16,1251.565552,1293.564331,1226.366211,1251.565552,858.984680,26307272
2007-01-17,1259.965332,1259.965332,1243.165771,1259.965332,864.749695,7866288
2007-01-18,1259.965332,1259.965332,1259.965332,1259.965332,864.749695,0
2007-01-19,1318.763672,1335.563232,1301.964111,1318.763672,905.104553,10393143
2007-01-22,1352.362671,1369.162231,1335.563232,1352.362671,928.164734,33872957
2007-01-23,1360.762451,1360.762451,1343.963013,1360.762451,933.929688,18896354
2007-01-24,1352.362671,1377.562012,1343.963013,1352.362671,928.164734,46787003
2007-01-25,1327.163452,1360.762451,1318.763672,1327.163452,910.869629,34114035
2007-01-26,1360.762451,1360.762451,1276.764771,1360.762451,933.929688,14696833
2007-01-29,1335.563232,1360.762451,1327.163452,1335.563232,916.634705,8818695
2007-01-30,1335.563232,1360.762451,1327.163452,1335.563232,916.634705,16836773
2007-01-31,1310.363892,1335.563232,1285.164551,1310.363892,899.339478,32006834
2007-02-01,1310.363892,1343.963013,1310.363892,1310.363892,899.339478,16958800
2007-02-02,1310.363892,1343.963013,1327.163452,1310.363892,899.339478,11184832
2007-02-05,1301.964111,1318.763672,1285.164551,1301.964111,893.574707,5154903
2007-02-06,1285.164551,1301.964111,1276.764771,1285.164551,882.044678,9354424
2007-02-07,1310.363892,1318.763672,1293.564331,1310.363892,899.339478,9931821
2007-02-08,1318.763672,1318.763672,1293.564331,1318.763672,905.104553,2333397
2007-02-09,1285.164551,1318.763672,1268.364990,1285.164551,882.044678,17792157
2007-02-12,1301.964111,1310.363892,1276.764771,1301.964111,893.574707,15217681
2007-02-13,1276.764771,1301.964111,1276.764771,1276.764771,876.279541,20360680
2007-02-14,1310.363892,1318.763672,1285.164551,1310.363892,899.339478,32259817
2007-02-15,1478.359253,1478.359253,1327.163452,1478.359253,1014.639709,217074434
2007-02-16,1461.559692,1545.557373,1419.560913,1461.559692,1003.109619,195463720
2007-02-19,1453.159912,1478.359253,1436.360474,1453.159912,997.344666,59629619
2007-02-20,1486.759033,1495.158813,1436.360474,1486.759033,1020.404663,73073442
2007-02-21,1562.356934,1579.156494,1486.759033,1562.356934,1072.289551,173629785
2007-02-22,1553.957153,1621.155273,1537.157593,1553.957153,1066.524536,153304820
2007-02-23,1520.358154,1553.957153,1495.158813,1520.358154,1043.464600,67582219
2007-02-26,1520.358154,1579.156494,1486.759033,1520.358154,1043.464600,67409595
2007-02-27,1553.957153,1562.356934,1503.558594,1553.957153,1066.524536,76603301
2007-02-28,1528.757813,1537.157593,1427.960693,1528.757813,1049.229370,214815443
2007-03-01,1562.356934,1579.156494,1537.157593,1562.356934,1072.289551,109645878
2007-03-02,1587.556274,1612.755493,1562.356934,1587.556274,1089.584595,119896161
2007-03-05,1486.759033,1570.756714,1469.959473,1486.759033,1020.404663,119003279
2007-03-06,1528.757813,1537.157593,1461.559692,1528.757813,1049.229370,98103894
2007-03-07,1545.557373,1553.957153,1511.958374,1545.557373,1060.759399,92261471
2007-03-08,1612.755493,1612.755493,1553.957153,1612.755493,1106.879517,147539780
2007-03-09,1612.755493,1654.754395,1604.355835,1612.755493,1106.879517,138584176
2007-03-12,1705.152954,1705.152954,1604.355835,1705.152954,1170.294434,155185824
2007-03-13,1730.352295,1747.151855,1705.152954,1730.352295,1187.589722,115333535
2007-03-14,1688.353516,1713.552734,1663.154175,1688.353516,1158.764526,92142420
2007-03-15,1789.150635,1789.150635,1721.952515,1789.150635,1227.944458,129789291
